Price,Mileage,Make,Make2,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
12230.099772446500,28408,3,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe,4,2.2,2,0,1,1
14222.305395243300,8427,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1
14266.912575846100,8615,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1
14255.747681521700,16958,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1
13762.901446893500,18040,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1
14275.127635158400,18533,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1
13688.000109270800,18766,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1
13308.833749454400,20043,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1
14145.880989324700,20512,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1
12944.938753662900,21684,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,0,1,1
12846.061593164500,27560,3,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan,4,2.2,4,1,1,1
14061.122765022600,4922,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1
13072.841630532900,14311,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1
11699.033915638800,19816,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
12257.164085615700,21492,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
11574.173812653200,21525,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1
11539.048533285600,24163,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,0,1,1
12243.060624125600,25014,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
11671.858126735600,25727,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
11464.628858783700,29410,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
10546.782745107600,38866,3,Chevrolet,Cavalier,Sedan 4D,Sedan,4,2.2,4,1,1,1
15553.208714413300,7695,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
15047.002738089300,12305,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
13540.041641654200,17343,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
14077.968852761300,17445,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
12981.952029297100,20309,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
13436.000149439800,20530,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
13161.942827767900,21145,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
14220.013215188800,23069,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
12379.126473348600,31199,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,1,1,1
11581.905044454300,36566,3,Chevrolet,Classic,Sedan 4D,Sedan,4,2.2,4,0,1,1
14023.938546730300,13776,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1
12810.910584964500,19461,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
13135.905032318300,21796,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
13106.900423660800,21910,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1
12845.174249314800,22382,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
12570.136681014200,22479,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1
12897.929536916700,23200,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
11961.619958412800,27394,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
12706.911347976400,27521,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,1,1,1
12487.054292735500,28492,3,Chevrolet,Cobalt,Coupe 2D,Coupe,4,2.2,2,0,1,1
15635.796159727400,1169,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,0,1,1
15747.803969373400,6048,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,0,1,1
14619.078562733900,15768,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
14185.021552741100,20374,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,0,1,1
13699.035780275100,25845,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
13310.059594793600,26143,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
13530.068644919600,27249,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
13019.071136453600,27942,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
12684.986226611100,29891,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
12553.071427917200,32844,3,Chevrolet,Cobalt,LS Coupe 2D,Coupe,4,2.2,2,1,1,1
14997.884336388800,8880,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
14847.044150852100,12980,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
15128.992235838600,13828,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,1,1,1
15000.992709896900,14504,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
14593.854095279900,18790,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
14304.741035362600,21128,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
13688.945675479300,21611,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,1,1,1
13744.849852131200,23748,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
13545.030896339300,27431,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
12741.190232560500,34815,3,Chevrolet,Cobalt,LS Sedan 4D,Sedan,4,2.2,4,0,1,1
16116.843916141100,865,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
16428.578981372700,9882,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
15084.815404267500,14824,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
15163.169858964400,17158,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
14897.040552577100,18210,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
14508.750085224100,18910,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
14418.165290908500,19818,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
14191.882277360600,21181,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,1,1,1
14401.906928808500,21527,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
14175.879078875200,21627,3,Chevrolet,Cobalt,LT Sedan 4D,Sedan,4,2.2,4,0,1,1
14429.789642703200,6114,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1
14696.028989796500,6709,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1
14582.769122295300,7115,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1
14194.823603611100,9561,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
14072.135231942000,15233,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
13994.906458446000,17270,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
13830.249024720400,17594,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
13159.821544193200,22740,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,1,1,1
12495.970751218700,26204,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
12678.853974694000,28683,3,Chevrolet,Cobalt,Sedan 4D,Sedan,4,2.2,4,0,1,1
46732.606029637500,3625,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
47065.209912813500,5239,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
44749.686793285300,12115,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,0,1
42773.028390024700,14546,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
41371.379272735200,20000,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,0,1
39547.587899638900,23826,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
39691.727400947400,25169,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
38824.869085932100,25960,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,0,1
36970.898047443400,30502,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
37288.936737676900,32039,3,Chevrolet,Corvette,Conv 2D,Convertible,8,6.0,2,1,1,1
39875.854255322400,7054,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
39713.667921937800,8967,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
38990.607334621300,9410,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
39092.189918322100,10717,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
39365.883238486200,11619,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
35261.436430686000,21350,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,1,1
35575.417048945000,22740,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
34297.305350299400,24259,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
34739.214960399300,25747,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
31186.741462751000,34191,3,Chevrolet,Corvette,Coupe 2D,Coupe,8,6.0,2,1,0,1
21757.049509258000,1853,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,0,0
19528.100433407400,14115,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
19075.678752202200,18198,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,0,1
19409.752607486700,18795,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,1
18527.208970563200,19874,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
18912.981598128300,21512,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
17839.800770592500,25453,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,0,1
17789.346730811500,26980,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
17294.181001319000,29368,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,0
18083.396299014600,29420,3,Chevrolet,Impala,LS Sedan 4D,Sedan,6,3.8,4,1,1,1
20021.195205526600,1787,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,0
18835.189761143900,8211,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,1
18727.508376684600,14054,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
16805.057392224000,19498,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,0
17154.576461652100,21567,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,0,1
16644.087873049100,22383,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
15951.811169073400,26070,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
16508.590694862400,27460,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
15832.518348177100,31202,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
15554.283129117800,33357,3,Chevrolet,Impala,Sedan 4D,Sedan,6,3.8,4,1,1,1
25948.962594046100,636,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0
27714.050245139200,5379,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,0
25097.473249184100,14461,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
24809.042323622800,16111,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0
23345.329069040000,22964,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
22894.438676148400,26272,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
22064.292185651000,27384,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
23151.546139787400,27940,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0
22120.757764641300,28242,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,1,1
20294.576824999200,33892,3,Chevrolet,Impala,SS Sedan 4D,Sedan,6,3.8,4,1,0,0
18957.890042895400,5936,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18950.906984500100,8687,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17891.633775413000,17020,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17801.229528269900,19386,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
16723.993881843800,19740,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
16744.030252550600,21829,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16825.190881989600,23460,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16543.980137289600,24583,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16143.957292339200,26532,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
14914.201280944000,33906,3,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
19164.610627353900,1480,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1
18800.958898812300,7961,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
17458.221529205100,15144,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1
17158.921997881100,21417,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
16472.897647597900,21675,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1
16993.780328110000,23621,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
16300.465239848500,25697,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,1,1,1
15623.200273047700,27476,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
15138.400824024200,32462,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
15233.159870989000,32535,3,Chevrolet,Malibu,LS Sedan 4D,Sedan,6,3.5,4,0,1,1
19471.974852167400,6608,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
18009.846031675000,15190,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18273.006133669000,16335,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18311.756302341300,17441,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17553.753683983900,18451,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18004.870414753500,18771,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17663.224952927800,19490,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
17115.122030639200,24461,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16988.303063452200,24905,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
16803.122749861200,25874,3,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
19446.882940742800,932,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,0,1,1
17119.457572412200,18277,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
17316.096603441200,19593,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16860.870779421500,19883,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
17312.907154336600,21420,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16403.253626802000,23133,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16536.743875117200,24218,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16341.804099278300,25394,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,0,1,1
16713.984689313000,26328,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,1,1,1
16295.211437549000,28239,3,Chevrolet,Malibu,LT Sedan 4D,Sedan,6,3.5,4,0,1,1
18974.922029635400,5632,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18324.831925382300,7397,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
19581.231413781300,7645,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
18169.375482450100,14754,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17986.224090941700,17488,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17173.942321823500,18721,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16456.974643897800,20200,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16267.094889108700,21452,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
16860.094325505900,22841,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,1,1,1
16027.286487323000,22889,3,Chevrolet,Malibu,MAXX Hback 4D,Hatchback,6,3.5,4,0,1,1
17089.918829699300,8732,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
17463.046080588000,11393,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
17218.685749860100,14579,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
17162.478255375200,15903,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
16507.070267488100,17451,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
16752.514403252200,18562,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
16646.770799265200,20154,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
15623.919764575600,21272,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
15664.624904754600,25787,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,1,1,1
15680.864426006400,25956,3,Chevrolet,Malibu,Sedan 4D,Sedan,6,3.5,4,0,1,1
18800.093102594300,5827,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0
18910.804285992200,8345,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,1
19177.412063511300,10414,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0
18040.144006468800,11647,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,1
17685.200994931600,15898,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0
17515.397589428900,18602,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0
16357.992321669200,23491,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0
16345.943746906500,25931,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0
15797.195760383100,26700,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0
15503.508796169500,33345,3,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0
21745.029440943300,7065,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0
21725.010749051800,13457,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0
22384.118691771400,14788,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1
20537.141718120400,16950,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,0
21233.911355975000,17337,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1
20676.165510948400,18021,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,1
20839.149965465500,22152,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1
20017.968430187300,22729,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,0
18876.870653677900,27218,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0
17586.928582697600,39049,3,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,1
23573.822002201500,12466,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
23527.728502494500,14948,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
22113.628024091000,21992,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
22470.358429568400,22626,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
20619.114010224200,24067,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,0,0
20047.951361226200,24665,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0
21525.339008345800,25020,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1
20382.150309568900,25240,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1
21020.836776606200,25550,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1
20221.808811282400,26223,3,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1
25452.473854577000,11892,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
23449.306325765000,17273,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
23578.164860671500,19148,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
22525.269721502700,19521,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1
21982.647708265300,20472,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1
22231.563151494300,21929,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1
22189.115971083300,25651,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
21765.066579225000,25794,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
21403.756422337500,27168,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1
21200.690207226600,31197,4,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1
19682.035010648500,11554,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,1
18678.414122738300,16496,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0
20318.890973131400,17583,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0
20127.044184749300,18419,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1
19751.041430836000,20510,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,1
17844.730770783800,21121,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0
18856.018690555900,22423,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0
18566.070703281000,24747,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1
18063.004910852900,27574,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,0
17768.059505432900,28385,4,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1
23197.436789974500,2295,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1
23102.022367248100,5653,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,0
22460.529996304200,8928,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
21607.772565554800,11069,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
22004.930437536700,15516,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1
20830.994296064700,19419,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0
20109.904121275000,22891,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1
19116.131087399800,26252,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
19689.740844004400,27077,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0
19338.375997572800,27966,4,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
21903.322617519600,4537,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0
22736.834468871900,5690,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
22104.973571307900,9049,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
22311.049512962100,11221,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
21875.097630829900,12313,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
